622002.0,2007304.0,222037.0,228832.0,2101019.0,5046104.0,3446598.0,2325692.0,26787158.0
622003.0,497010.0,67455.0,24566.0,817484.0,5006976.0,3410511.0,2284561.0,26641099.0
622004.0,279001.0,27746.0,8333.0,51314.0,2630156.0,3353618.0,2213268.0,26524877.0
622005.0,3707173.0,298713.0,107980.0,287501.0,472830.0,3085538.0,2555176.0,26551026.0
622006.0,1914188.0,131584.0,277040.0,391092.0,839913.0,3529234.0,2612618.0,26569453.0
622007.0,3355251.0,275840.0,58814.0,330370.0,322144.0,3882974.0,2878865.0,26580098.0
622008.0,1939211.0,173258.0,65035.0,302782.0,500897.0,4386265.0,2954761.0,26885722.0
622009.0,2157082.0,127129.0,77467.0,205266.0,220233.0,3995361.0,3125966.0,26611238.0
622010.0,115842.0,13774.0,6710.0,10881.0,48404.0,2971576.0,3097487.0,26430268.0
622011.0,567779.0,56182.0,79452.0,34668.0,49113.0,255768.0,2273856.0,26366740.0
622012.0,2926043.0,167195.0,165897.0,99654.0,103981.0,439734.0,603233.0,25747868.0
622013.0,562151.0,164246.0,51426.0,66193.0,110858.0,84926.0,943338.0,25718673.0
622014.0,1549377.0,130225.0,86215.0,137675.0,97410.0,229747.0,596521.0,24110154.0
622015.0,3257439.0,324025.0,135188.0,205917.0,404992.0,377296.0,813410.0,23063603.0
622016.0,3216431.0,172024.0,227446.0,183174.0,417866.0,582592.0,1517161.0,23243306.0
622017.0,327329.0,26977.0,6580.0,19156.0,326116.0,574173.0,1554806.0,23233409.0
622018.0,264324.0,21098.0,4172.0,2087.0,17007.0,35907.0,45743.0,22084638.0
622019.0,1113145.0,124885.0,36655.0,74377.0,81631.0,133782.0,230611.0,19135948.0
622020.0,22190.0,0.0,534.0,822.0,896.0,21732.0,1800.0,16926732.0
622021.0,474124.0,37906.0,14494.0,31706.0,17177.0,57063.0,76344.0,13086495.0
622022.0,2655960.0,217265.0,57511.0,150888.0,87593.0,254578.0,604935.0,10478418.0
622023.0,960896.0,63999.0,25644.0,172563.0,28638.0,172035.0,292994.0,10803527.0
622024.0,2052992.0,156395.0,110265.0,103816.0,123520.0,340906.0,386521.0,9268023.0
622025.0,1160454.0,107049.0,64802.0,90569.0,114272.0,160894.0,252671.0,8976282.0
622026.0,388012.0,34899.0,53241.0,28114.0,12477.0,37419.0,60409.0,7007979.0
622027.0,4106902.0,292439.0,129819.0,342885.0,239260.0,398947.0,633782.0,4628022.0
622028.0,603673.0,333937.0,177683.0,364301.0,270276.0,456842.0,689771.0,4693321.0
622029.0,603814.0,68811.0,10725.0,44815.0,95565.0,82444.0,143525.0,3804926.0
622030.0,1360904.0,277212.0,85502.0,137647.0,54931.0,106911.0,328168.0,1422619.0
622031.0,2333578.0,338366.0,148254.0,195850.0,143391.0,242249.0,595593.0,772561.0
622032.0,113166.0,23152.0,9258.0,8431.0,3053.0,5740.0,38694.0,758880.0
622033.0,3490974.0,481561.0,216298.0,262980.0,223884.0,658168.0,706938.0,772084.0
622034.0,154895.0,13834.0,211018.0,255530.0,224917.0,664936.0,713037.0,864202.0
622035.0,3993613.0,651784.0,394023.0,185081.0,158742.0,276907.0,1483367.0,998165.0
622036.0,2171652.0,1296465.0,615164.0,746187.0,378434.0,600661.0,2020975.0,3378619.0
622037.0,1185831.0,131118.0,318030.0,685759.0,443059.0,790241.0,2152428.0,3694751.0
622038.0,2791510.0,839648.0,252234.0,247485.0,347150.0,514860.0,2269501.0,3859957.0
622039.0,1952519.0,435653.0,387013.0,783744.0,558515.0,765024.0,2642166.0,4256542.0
622040.0,4184796.0,838672.0,335666.0,792080.0,521646.0,1277082.0,3626995.0,5494153.0
622041.0,457665.0,874875.0,339980.0,808825.0,535701.0,1334802.0,3664291.0,5496542.0
622042.0,1073559.0,649583.0,66112.0,202211.0,302432.0,598023.0,3856458.0,5516453.0
622043.0,812227.0,264695.0,80787.0,79629.0,120739.0,101576.0,2872541.0,5521200.0
622044.0,65183.0,16742.0,6980.0,14421.0,8397.0,25529.0,339501.0,5516531.0
622045.0,800283.0,327632.0,149039.0,100929.0,185388.0,73431.0,181867.0,2164435.0
622046.0,296873.0,81764.0,29984.0,16829.0,32735.0,24538.0,77531.0,169907.0
622047.0,720628.0,101152.0,118937.0,142364.0,25697.0,88984.0,126388.0,229583.0
622048.0,656246.0,132046.0,135141.0,80333.0,44140.0,75918.0,132137.0,319307.0
622049.0,890788.0,205739.0,87932.0,143495.0,185489.0,97313.0,164726.0,371943.0
622050.0,765185.0,237607.0,111935.0,154204.0,68077.0,221615.0,315214.0,696962.0
622051.0,617367.0,200643.0,48936.0,129683.0,26946.0,83373.0,172249.0,180102.0
622052.0,258401.0,35922.0,15130.0,28670.0,18767.0,25569.0,39570.0,79261.0
622053.0,508254.0,84658.0,65059.0,105436.0,30704.0,99704.0,136491.0,263406.0
622054.0,1073442.0,239748.0,115152.0,365807.0,129980.0,167718.0,340840.0,535744.0
622055.0,311334.0,163177.0,79431.0,223008.0,23204.0,89250.0,91250.0,96780.0
622056.0,133995.0,30850.0,22234.0,7993.0,2117.0,17327.0,22753.0,24060.0
622057.0,168170.0,175368.0,19270.0,17779.0,3680.0,28746.0,29997.0,33190.0
622058.0,83362.0,12447.0,28368.0,12178.0,7860.0,22028.0,19160.0,28630.0
622059.0,1408280.0,181707.0,76822.0,216198.0,30602.0,145010.0,239012.0,361315.0
622060.0,2329268.0,418061.0,407367.0,328543.0,196375.0,355730.0,628453.0,716202.0
622061.0,705153.0,131242.0,146281.0,138942.0,95531.0,221700.0,913355.0,1050767.0
622062.0,4540302.0,741462.0,547921.0,786721.0,707806.0,555368.0,1202204.0,833745.0
622063.0,7646443.0,2210281.0,1281148.0,1578383.0,1953385.0,1828936.0,2271370.0,1357271.0
622064.0,5173520.0,2314455.0,1416412.0,1884656.0,2255432.0,1858012.0,2288199.0,1556633.0
622065.0,1374723.0,2366841.0,1430890.0,1887038.0,2296432.0,1857343.0,2287167.0,1618781.0
622066.0,6233451.0,1625628.0,1960767.0,2683272.0,3655085.0,2531564.0,2312195.0,1840289.0
622067.0,10049267.0,2816417.0,3250962.0,4135810.0,4225114.0,2616621.0,2344581.0,2149688.0
622068.0,9052506.0,3493993.0,4070661.0,4104255.0,4261899.0,2686334.0,2345779.0,2166635.0
622069.0,6351052.0,3822553.0,4264067.0,4370191.0,4347956.0,2717066.0,2348301.0,2179193.0
622070.0,3415515.0,3860138.0,4421369.0,4220560.0,4384418.0,2719340.0,2352581.0,2189864.0
622071.0,10040869.0,5038182.0,5849846.0,4927384.0,4529492.0,2771021.0,2379386.0,5617423.0
622072.0,8995373.0,5755413.0,6116545.0,5146254.0,4594611.0,2788331.0,2381156.0,5649617.0
622073.0,5364822.0,5790046.0,6140237.0,5147990.0,4598121.0,2790985.0,2381156.0,5654019.0
622074.0,2058462.0,5875296.0,6206218.0,5146865.0,4576166.0,2795076.0,2386028.0,5663434.0
622075.0,1908302.0,3804537.0,6429276.0,5118866.0,4614748.0,2803466.0,2385968.0,5674137.0
622076.0,5524589.0,2181332.0,7568186.0,5295090.0,4790643.0,2811228.0,2400213.0,5788797.0
622077.0,3917920.0,2636118.0,8354291.0,5408711.0,4865446.0,2828374.0,2407206.0,5836060.0
622078.0,3011683.0,2303716.0,9064706.0,5486576.0,4926681.0,2850143.0,2416460.0,5891619.0
622079.0,3211459.0,1498174.0,9991148.0,5570619.0,4961318.0,2896088.0,2438002.0,5939510.0
622080.0,691891.0,668003.0,9656875.0,5506517.0,4937036.0,2876578.0,2431398.0,5939494.0
622081.0,7493422.0,6277333.0,10806474.0,5870221.0,9698958.0,2912831.0,2416656.0,6045202.0
622082.0,3882121.0,6359139.0,10808654.0,5882188.0,9701903.0,2918909.0,2416524.0,6046205.0
622083.0,1532780.0,5407759.0,10852347.0,5886884.0,9718890.0,2925821.0,2417093.0,6047778.0
622084.0,2983610.0,2992164.0,11257419.0,5874792.0,9779126.0,2942399.0,2432741.0,6133352.0
