1.49184E+12,4611.807292,1656.635036,10/4/2017,0
1.49211E+12,26066.68229,1843.670659,13/4/2017,0
1.49238E+12,5120.09375,2087.827338,16/4/2017,0
1.49264E+12,17191.34375,1776.695652,19/4/2017,0
1.49291E+12,7975.75,1941.413043,23/4/2017,0
1.49317E+12,49969.30729,1601.562092,26/4/2017,0
1.49344E+12,54438.39063,2186.084967,29/4/2017,0
1.49371E+12,17848.84375,1972.942197,2/5/2017,0
1.49397E+12,65654.60938,2108.613924,5/5/2017,0
1.49424E+12,39321.79688,2071.263566,8/5/2017,0
1.49451E+12,110206.6719,2028.311111,11/5/2017,0
1.49477E+12,132803.9115,2183.281481,14/5/2017,0
1.49504E+12,164414.4427,2250.597561,17/5/2017,0
1.49531E+12,176477.5625,2048.56129,20/5/2017,0
1.49557E+12,141178.2552,2138.212121,23/5/2017,0
1.49584E+12,154011.3385,2188.75,26/5/2017,0
1.49611E+12,78954.67188,2178.69281,30/5/2017,0
1.49637E+12,82891.57813,2130.05298,2/6/2017,0
1.49664E+12,48394.60938,1880.641176,5/6/2017,0
1.4969E+12,53822.99479,1652.447205,8/6/2017,0
1.49717E+12,29844.38542,2058.909091,11/6/2017,0
1.49744E+12,50868.27604,1808.460993,14/6/2017,0
1.4977E+12,24194.59896,2069.333333,17/6/2017,0
1.49797E+12,11155.21354,1823.898649,20/6/2017,0
1.49824E+12,13859.82292,1786.582781,23/6/2017,0
1.4985E+12,11232.45313,1940.179856,26/6/2017,0
1.49877E+12,17609.50521,1481.303279,29/6/2017,0
1.49904E+12,2909.265625,1782.235669,2/7/2017,0
1.4993E+12,5181.567708,1352.780488,6/7/2017,0
1.49957E+12,3472.557292,1669.823529,9/7/2017,0
1.49983E+12,5192.411458,1646.040541,12/7/2017,0
1.5001E+12,12983.875,1277.77665,15/7/2017,0
1.50037E+12,10471.45833,1566.210191,18/7/2017,0
1.50063E+12,21474.57813,1246.411043,21/7/2017,0
1.5009E+12,4499.828125,1703.14094,24/7/2017,0
1.50117E+12,4908.822917,1395.9875,27/7/2017,0
1.50143E+12,2570.916667,1648.891892,30/7/2017,0
1.5017E+12,3733.046875,1648.046667,2/8/2017,0
1.50197E+12,3859.223958,1593.186207,5/8/2017,0
1.50223E+12,12840.32813,1543.601449,8/8/2017,0
1.5025E+12,24676.54688,1425.907143,12/8/2017,0
1.50277E+12,32692.85938,1890.978261,15/8/2017,0
1.50303E+12,26675.75521,1929.785185,18/8/2017,0
1.5033E+12,13980.45313,2046.065789,21/8/2017,0
1.50356E+12,45613.23438,2095.637584,24/8/2017,0
1.50383E+12,59678.86979,2058.886957,27/8/2017,0
1.5041E+12,8051.734375,2017.871287,30/8/2017,0
