"x","y"
"1490111100000","12638.520833333334"
"1490244300000","7250.848958333333"
"1490377500000","5487.364583333333"
"1490510700000","3620.1145833333335"
"1490643900000","8490.557291666666"
"1490777100000","13949"
"1490910300000","7534.723958333333"
"1491043500000","15102.234375"
"1491176700000","3210.4947916666665"
"1491309900000","12174.932291666666"
"1491443100000","15671.994791666666"
"1491576300000","11025.765625"
"1491709500000","6153.328125"
"1491842700000","4611.807291666667"
"1491975900000","9295.223958333334"
"1492109100000","26066.682291666668"
"1492242300000","40547.8125"
"1492375500000","5120.09375"
"1492508700000","15043.953125"
"1492641900000","17191.34375"
"1492775100000","26942.770833333332"
"1492908300000","7975.75"
"1493041500000","5853.098958333333"
"1493174700000","49969.307291666664"
"1493307900000","34812.447916666664"
"1493441100000","54438.390625"
