"x","y"
"1304881925000","23006343.75"
"1305083442000","33025194"
"1305313419000","40510603.75"
"1305498047000","54768451.5"
"1305671288000","52804732.75"
"1305853830000","46914305.0625"
"1306044063000","41537074.75"
"1306203500000","46621847.25"
"1306347933000","46045090.25"
"1306511857000","58687339.75"
"1306777765000","55022537.5"
"1307021488000","61965118.25"
"1307231355000","96812511.25"
"1307434831000","123919904.75"
"1307652808000","206201167.75"
"1307832216000","219935755"
"1308018049000","154541796.5"
"1308179621000","136047893.75"
"1308407859000","124187715.75"
"1308598962000","122275671.75"
"1308769821000","102049166.25"
"1308955955000","107688012.5"
"1309230539000","119149189.04166667"
"1309474991000","116332183.75"
"1309726607000","109696147.5"
"1310002883000","105877313.25"
"1310290154000","102773051"
"1310570478000","98793717"
"1310833193000","97308678.125"
"1311100010000","95469603.25"
"1311386055000","95845197.95833333"
"1311654898000","101198346.5"
"1311910425000","96729051.5625"
"1312170443000","101370730.5"
"1312455002000","88688341.10416667"
"1312792372000","67088500.5"
"1313091734000","74849797.5"
"1313424765000","80411325"
"1313738640000","82823983.125"
"1314029983000","82199932.75"
"1314328756000","77076876.45833333"
"1314666505000","67780985.83333333"
"1314961385000","60743663.625"
"1315259525000","61676298"
"1315573740000","52277539.25"
"1315894899000","49921108"
"1316212452000","40632025.5"
"1316528206000","43037788.25"
"1316830279000","42158841.25"
"1317158827000","39582408.5"
"1317488171000","39420936.875"
"1317822851000","37260856.75"
"1318160172000","33747068.5"
"1318554377000","31909851.375"
"1318894376000","28961548.125"
"1319249366000","20086162.375"
"1319622523000","22601325"
"1320019150000","28571413.5"
"1320320041000","25859649.75"
"1320632811000","23626158.375"
"1320942380000","23593617.75"
"1321268874000","23596419"
"1321556431000","19983665"
"1321893540000","18892991.25"
"1322240589000","19187574"
"1322592023000","20492747"
"1322889743000","24460050.5"
"1323196418000","23138757.833333332"
"1323492229000","23858842.791666668"
"1323807163000","26201189.25"
"1324138277000","25497552.708333332"
"1324442030000","34925325.75"
"1324756464000","31386091.041666668"
"1325043547000","32716177.083333332"
"1325354416000","35756535.75"
"1325642890000","43256727.6875"
"1325927070000","57728762.0625"
"1326211139000","57595085.354166664"
"1326528892000","55358202.958333336"
"1326826722000","58062301.5"
"1327131974000","53594939.25"
"1327435613000","52950763.0625"
"1327749550000","46797427.5"
"1328027233000","46205502.75"
"1328320643000","50865444"
"1328619797000","47818153.75"
"1328932207000","49187899.520833336"
"1329230753000","47444784.75"
"1329546111000","39309507.5"
"1329834164000","37751962.5"
"1330113975000","41988978.75"
"1330408003000","42881931"
"1330683758000","42250777.020833336"
"1331021432000","42801622.5"
"1331317521000","42509872.375"
"1331609146000","43163845.25"
"1331927295000","46627770"
"1332216765000","45104494.6875"
"1332519678000","42001081.645833336"
"1332811940000","40762871.333333336"
"1333118868000","42088906.25"
"1333439842000","44045655.5"
"1333786280000","43304427"
"1334102202000","42209955.041666664"
"1334438315000","43652628.25"
"1334780306000","44572064.166666664"
"1335095984000","48070424"
"1335426446000","45731919"
"1335728500000","45247427.75"
"1336000131000","44934067.5"
"1336270103000","45987699.25"
"1336540981000","45735737.5"
"1336858030000","45147662.833333336"
"1337200320000","45909382.25"
"1337519306000","46489372.5"
"1337864872000","46982794.25"
"1338185313000","46843241.25"
"1338520676000","47467699.8125"
"1338810367000","48210805.395833336"
"1339118358000","50457685.083333336"
"1339400108000","51522916.666666664"
"1339704670000","54989915.166666664"
"1339997193000","60237653.875"
"1340305645000","62085039.75"
"1340604402000","61044681.333333336"
"1340904310000","61401119.208333336"
"1341218078000","62785973.25"
"1341516319000","61930055"
"1341799639000","64384346.75"
"1342105200000","68596933.16666667"
"1342412274000","73813155"
"1342702794000","88914272.5"
"1343009876000","88395208.85416667"
"1343308594000","83975430"
"1343593043000","85358193.16666667"
"1343913993000","92134500"
"1344208627000","108461071.25"
"1344498038000","109528351.25"
"1344777882000","112636036.25"
"1345065858000","119351358.75"
"1345377523000","140891787.66666666"
"1345645420000","100400430.375"
"1345941023000","100582169.35416667"
"1346234082000","111251873.25"
"1346540765000","105659493.5"
"1346824742000","104462120.6875"
"1347107879000","111479318.125"
"1347417202000","110988078.08333333"
"1347740331000","116969933.5"
"1348037593000","121785617.9375"
"1348345413000","125426281.75"
"1348655842000","122754475.5"
"1348968502000","125389287.54166667"
"1349307529000","129899254.33333333"
"1349664052000","128408381.83333333"
"1349968989000","123309898.66666667"
"1350285167000","122110724.20833333"
"1350601371000","122137347.91666667"
"1350914367000","120626409.58333333"
"1351229212000","118483642"
"1351524650000","109873913.45833333"
"1351865874000","116047178.625"
"1352187003000","112643234.16666667"
"1352500941000","114911946.125"
"1352830064000","116042616.75"
"1353165615000","122908160.83333333"
"1353494363000","123549266.75"
"1353796147000","130148625.75"
"1354098672000","131218463.54166667"
"1354400022000","133086891.6875"
"1354766206000","140813243.45833334"
"1355109139000","142625952.25"
"1355456475000","145764177.1875"
"1355833512000","142321157.625"
"1356180906000","144186743.9375"
"1356527025000","142354338"
"1356812903000","144759415.9375"
"1357093702000","143901965.1875"
"1357382191000","143520440.625"
"1357685049000","144865350.375"
"1358027856000","152498122.3125"
"1358360307000","155029832.875"
"1358703484000","169317856.14583334"
"1359024371000","192197236.5"
"1359327667000","189646428.125"
"1359623672000","215610621.875"
"1359898441000","225427321.875"
"1360164520000","224841099.5"
"1360465665000","255269076.20833334"
"1360757834000","270956354.375"
"1361016483000","294146690.34375"
"1361269141000","291366125.75"
"1361522052000","321655884.375"
"1361780399000","323336402.625"
"1362020090000","338669316.8125"
"1362303039000","371619242.96875"
"1362571017000","441580441.875"
"1362850998000","478521450"
"1363119910000","524809432.5"
"1363378853000","510813342.875"
"1363612065000","517086960.25"
"1363840085000","720367799.8541666"
"1364034746000","768469140.625"
"1364283307000","811516338.75"
"1364559362000","959364218.75"
"1364805565000","1023578440.625"
"1365048595000","1439613037.5"
"1365326272000","1580006195.625"
"1365575097000","2544904557.1875"
"1365833902000","1351917862.5"
"1366091765000","751797611.25"
"1366374881000","1226798362.5"
"1366647574000","1316703018.75"
"1366910631000","1717754972.625"
"1367169986000","1425031268.75"
"1367445984000","1543217962.5"
"1367746107000","1257088121.25"
"1367995489000","1242920457.1875"
"1368252492000","1305588955"
"1368507181000","1315878927.46875"
"1368796929000","1310875311.875"
"1369088933000","1363532550.875"
"1369356288000","1390157270.4166667"
"1369616804000","1486356224.2708333"
"1369880821000","1466780423.4375"
"1370111678000","1448579172.9791667"
"1370328107000","1371658385.125"
"1370549181000","1371733081.25"
"1370811666000","1216561569.9791667"
"1371054814000","1229333337.5"
"1371291289000","1128852725.9583333"
"1371541810000","1152367611.875"
"1371837139000","1257393639"
"1372102747000","1223212287.25"
"1372356804000","1179413300"
"1372622625000","1078426516.34375"
"1372883453000","1034832189.375"
"1373131855000","783496826.75"
"1373360723000","871267950.125"
"1373592355000","1007557880.8333334"
"1373862346000","1080941980.375"
"1374119284000","1126607530.9375"
"1374372443000","1036393694.875"
"1374629158000","1072352031.25"
"1374907094000","1100986824.4791667"
"1375158325000","1164872429.5"
"1375384541000","1220393317.5"
"1375624955000","1207332993.125"
"1375857055000","1227207231"
"1376077615000","1187616453.875"
"1376284347000","1211882437.5"
"1376521894000","1263494143.125"
"1376775139000","1136498278.125"
"1377018280000","1191029998.125"
"1377226847000","1271863915.875"
"1377478166000","1273677463.1666667"
"1377731268000","1367681260.5"
"1377950652000","1451975027.5"
"1378136618000","1521416263.4270833"
"1378381986000","1425150080.875"
"1378649471000","1399296388.4166667"
"1378877986000","1425335448.25"
"1379086970000","1485923224.125"
"1379310387000","1467422048.8541667"
"1379572312000","1489752649"
"1379802177000","1443500666"
"1380011928000","1440485921.875"
"1380246582000","1459459629.53125"
"1380499680000","1489655343.3020833"
"1380756738000","1502881406.8333333"
"1380981150000","1438466734.25"
"1381231256000","1461971222.5"
"1381475412000","1499036072.0833333"
"1381698222000","1510085331.3125"
"1381873725000","1601543159.125"
"1382111120000","1707297529.5"
"1382322568000","2210047042.5"
"1382524457000","2255617546.875"
"1382724117000","2324474815.15625"
"1382960359000","2311848908.75"
"1383207367000","2456862384.375"
"1383418791000","2423563712.5"
"1383656522000","2748257485.3125"
"1383944916000","3481825121.75"
"1384210724000","3928509300"
"1384452977000","4712111756.25"
"1384701879000","5248358417.75"
"1384974951000","6572814677.083333"
"1385250541000","9563124562.5"
"1385522894000","11052291044.625"
"1385785069000","13369093730.9375"
"1386038568000","12196560331.302084"
"1386290707000","13684268569.166666"
"1386525219000","8537879975.4375"
"1386766420000","11850667031.5"
"1387029673000","10727029687.5"
"1387271088000","8372813625"
"1387486585000","6341092875"
"1387744237000","7295219302.9375"
"1388014110000","7949319987.5"
"1388277064000","8809147807.6875"
"1388535069000","8984994659.375"
"1388807469000","9860484181.6875"
"1389065881000","11195168709.375"
"1389304995000","10076442453.958334"
"1389538029000","10965842062.5"
"1389790982000","10008438050"
"1390045816000","9724304700"
"1390301800000","10174881748.25"
"1390557164000","9981989428.208334"
"1390848308000","10029830618.5625"
"1391125378000","9791436793.75"
"1391368889000","10086730038"
"1391628878000","9923552003.947916"
"1391902495000","8784021841.875"
"1392193873000","8361001686.5625"
"1392458907000","8310485133.96875"
"1392722252000","7819110110.791667"
"1392984104000","6995698422.916667"
"1393257456000","7601164113.125"
"1393525464000","7287817638.375"
"1393826708000","6993987000"
"1394132775000","8370746803.75"
"1394411291000","7831157708.4375"
"1394697166000","7942135825.3125"
"1394999645000","7979482771.458333"
"1395284158000","7661539070"
"1395549142000","7065177888.34375"
"1395815004000","7358991146.385417"
"1396088135000","6283018519.166667"
"1396368975000","5759667571.625"
"1396610116000","5655335481.583333"
"1396904283000","5778565485.416667"
"1397213209000","4660729453.125"
"1397473777000","5279959816.25"
"1397745510000","6661795814.78125"
"1398041905000","6374679508.166667"
"1398330830000","6241355928.09375"
"1398624529000","5860811382.666667"
"1398932766000","5747018543.135417"
"1399233114000","5600205875"
"1399531859000","5617397662.25"
"1399807729000","5829047377.083333"
"1400108657000","5606934824.333333"
"1400382283000","5737365036.229167"
"1400659467000","6246134023.666667"
"1400929739000","6675171581.25"
"1401241312000","7421944904"
"1401537761000","7975201603.4375"
"1401790148000","8506381412.5"
"1402072480000","8508509060.458333"
"1402377652000","8354162040.46875"
"1402673734000","7409580571.979167"
"1402927452000","7650209745.28125"
"1403201136000","7853376400"
"1403448506000","7641380578.75"
"1403705681000","7442375813.25"
"1403961746000","7761342209.375"
"1404276279000","8291432078.125"
"1404584973000","8129846197.5"
"1404884951000","8122666733.90625"
"1405187637000","8248712475"
"1405493675000","8127831773.729167"
"1405773291000","8237588387.03125"
"1406072805000","8120498171.625"
"1406376292000","7876117290.416667"
"1406691804000","7671206796.6875"
"1406990710000","7799224482.5"
"1407315042000","7626382114"
"1407597158000","7726260499.708333"
"1407859506000","7537701406.135417"
"1408140113000","6631765030.875"
"1408409984000","6478851849.041667"
"1408677107000","6863014476.875"
"1408984910000","6698678251.208333"
"1409260376000","6754812781.0625"
"1409520446000","6619387350"
"1409823994000","6275728597.395833"
"1410124915000","6349608239.65625"
"1410434084000","6331553909.25"
"1410709407000","6327082032.416667"
"1410984186000","6154009925"
"1411251111000","5259839557.15625"
"1411545741000","5855556673.614583"
"1411851429000","5390894025.125"
"1412167342000","5202460152.75"
"1412480922000","4399946398.791667"
"1412771905000","4462999842.5"
"1413085031000","4838065735"
"1413400787000","5388093921.875"
"1413703033000","5239266001.041667"
"1414018687000","5175957040.875"
"1414316488000","4658866459.375"
"1414627814000","4781540009.677083"
"1414893363000","4484525209.03125"
"1415169371000","4446798750.375"
"1415488770000","4612404674.25"
"1415801127000","4984056631.875"
"1416105699000","5165907448.25"
"1416416118000","5068182619.5"
"1416734507000","4776990124"
"1417061434000","4968851962.208333"
"1417363940000","5092037950.625"
"1417694365000","5102948409.322917"
"1418021198000","5107725323.479167"
"1418327766000","4742565571.385417"
"1418657301000","4869905105.625"
"1419007942000","4254246828.8125"
"1419331859000","4527417364.25"
"1419623382000","4365586393.125"
"1419906747000","4300549400.208333"
"1420198480000","4305763274.229167"
"1420481037000","3603017430.7395835"
"1420796731000","3898691262.75"
"1421104807000","3699298319"
"1421433513000","2886317308.875"
"1421752865000","2968795537.875"
"1422104054000","3215168919.625"
"1422440966000","3628741495.5"
"1422743402000","3128602238.2708335"
"1423045782000","3139337590.6666665"
"1423332219000","3071006084.75"
"1423644002000","3046308975.5"
"1423952932000","3278013925.4166665"
"1424257984000","3397360783.34375"
"1424544209000","3407386391.25"
"1424864126000","3329583146.0625"
"1425172827000","3506666060.7916665"
"1425476961000","3885600664.875"
"1425798019000","3850144653.75"
"1426107048000","4039708760.4166665"
"1426432139000","3934698432.2916665"
"1426752835000","3586573052.7395835"
"1427072405000","3645357572.3958335"
"1427351887000","3454669471.5"
"1427643974000","3540200232.5"
"1427957768000","3452894056.0208335"
"1428261111000","3556846324.2604165"
"1428595516000","3438531614.5833335"
"1428923895000","3322337218.75"
"1429243744000","3198880343.75"
"1429565913000","3133068560.6145835"
"1429884306000","3324313925.4375"
"1430194743000","3187705589.90625"
"1430512154000","3330306552.125"
"1430832500000","3365623734.375"
"1431137479000","3378407203.5"
"1431461324000","3410117410.9895835"
"1431769975000","3362647213.1875"
"1432071460000","3301074102.625"
"1432395154000","3389105568.75"
"1432718557000","3347908050"
"1433040199000","3325211384.6041665"
"1433344837000","3204714545.0833335"
"1433652692000","3204702379.03125"
"1433945609000","3263257315.25"
"1434246921000","3294635569.6875"
"1434578901000","3570723694.25"
"1434890652000","3499194064.3229165"
"1435201972000","3452581411.6875"
"1435513681000","3598147295.9791665"
"1435826705000","3695582413.75"
"1436127524000","3735564658.4375"
"1436416260000","3882296965.125"
"1436727737000","4192430111.9166665"
"1437031845000","4110120119.25"
"1437337416000","3985350036.25"
"1437646971000","4006718648.625"
"1437950800000","4166388189.8125"
"1438263037000","4190669375"
"1438565373000","4071857924.8229165"
"1438886303000","4065174312.5"
"1439187144000","3837842828.4375"
"1439477005000","3877200540.4895835"
"1439813497000","3715067098.9375"
"1440111648000","3284888162.7604165"
"1440410215000","3315287703.75"
"1440718490000","3273222037.0833335"
"1441010949000","3324995592.96875"
"1441310674000","3340657791.375"
"1441617364000","3503229927.5"
"1441911882000","3478593186.25"
"1442207130000","3360478729.1666665"
"1442509077000","3339030848.0625"
"1442850408000","3368797976.25"
"1443150569000","3414084813.8541665"
"1443457017000","3500172569.96875"
"1443749818000","3498936664.90625"
"1444053332000","3503224052.3333335"
"1444373931000","3588171651.2395835"
"1444688053000","3629339446.1822915"
"1444985043000","3779718359.9895835"
"1445289887000","3906169785.6927085"
"1445611312000","4111277055.71875"
"1445909852000","4269728345.625"
"1446211889000","4826828403.791667"
"1446497686000","5214443007.0494795"
"1446798647000","5490762774.2057295"
"1447103298000","5618239476.864583"
"1447386727000","5029382498.568576"
"1447669845000","4747022774.838542"
"1447979686000","4867677958.385417"
"1448238076000","4807359001.86632"
"1448518274000","4971787704.494792"
"1448805012000","5394821274.411458"
"1449084297000","5388339188.7994795"
"1449377316000","5948815030.177083"
"1449649813000","6305685725.308514"
"1449893624000","6881739226.918584"
"1450156800000","6856819346.348965"
"1450419967000","6865999245.274314"
"1450691651000","6527052463.66216"
"1450992492000","6851658010.857921"
"1451243790000","6335951712.197923"
"1451525868000","6374031228.06598"
"1451833395000","6455842859.286092"
"1452111871000","6471929563.516906"
"1452393675000","6728849974.1025505"
"1452646942000","6657474424.857803"
"1452964043000","5570194041.045594"
"1453249442000","5714876533.721303"
"1453530388000","5914867309.674343"
"1453785829000","5933065532.672338"
"1454066312000","5685235020.168268"
"1454312318000","5661806037.69234"
"1454562898000","5645292805.596654"
"1454804768000","5674228833.916799"
"1455065491000","5699032562.152913"
"1455312437000","5804312751.291757"
"1455592572000","6076545936.353706"
"1455869817000","6382280218.312785"
"1456190503000","6708314382.347228"
"1456501654000","6484459197.365899"
"1456823522000","6629062011.760437"
"1457117821000","6412029349.216826"
"1457412175000","6322668107.360166"
"1457677290000","6409985151.429748"
"1457976234000","6343267351.319279"
"1458262124000","6414404728.431773"
"1458573022000","6279077539.880947"
"1458866702000","6392004449.279018"
"1459157335000","6540150847.140943"
"1459440156000","6375800734.123538"
"1459738225000","6458325664.916682"
"1460020694000","6468324828.068005"
"1460293981000","6477614643.88902"
"1460573202000","6548511387.952854"
"1460859590000","6663944359.1589575"
"1461159471000","6758784364.838159"
"1461440118000","6972065919.861461"
"1461756085000","7215164909.740299"
"1462058776000","6959980061.08406"
"1462332591000","6965758890.4033"
"1462615637000","7125850174.3475685"
"1462871094000","7154039878.037189"
"1463170793000","7090683961.745441"
"1463474881000","7051380371.117084"
"1463781491000","6850661237.985229"
"1464038386000","6872096857.329688"
"1464349467000","7422041903.451064"
"1464650560000","8541073845.056408"
"1464967493000","8764872718.238356"
"1465249879000","9220527186.288895"
"1465537880000","9034866179.03522"
"1465823500000","10866848958.882217"
"1466114141000","11981103701.819336"
"1466381104000","11989059306.87426"
"1466674797000","9283279805.90583"
"1466975647000","9859567606.49656"
"1467272367000","10020895058.77507"
"1467557056000","10641349699.1417"
"1467856805000","10662268913.996367"
"1468153015000","10161103189.316704"
"1468455478000","10392203521.557138"
"1468753822000","10541517612.981495"
"1469053592000","10469361887.140142"
"1469385440000","10384457621.219065"
"1469715815000","10357903066.215544"
"1470023943000","9763129537.557888"
"1470300301000","8973289071.069204"
"1470562152000","9253491216.620043"
"1470854133000","9459619516.53947"
"1471141139000","9233863559.66532"
"1471437580000","9088364457.203632"
"1471723033000","9183378468.882664"
"1471999584000","9192636898.57637"
"1472316111000","9024448108.895515"
"1472597553000","9145942210.192747"
"1472903093000","9079232998.88355"
"1473191975000","9656515257.664099"
"1473486247000","9868285176.103441"
"1473756153000","9608698684.874727"
"1474028752000","9634941065.772943"
"1474321289000","9625061684.097797"
"1474604162000","9431240149.687563"
"1474867788000","9508854365.43733"
"1475149869000","9591697750.938986"
"1475433009000","9665877543.846422"
"1475710748000","9723082611.549133"
"1475984538000","9785487465.849813"
"1476290876000","10133131446.3374"
"1476610485000","10146964453.101786"
"1476927033000","9961926710.597204"
"1477212012000","10437031815.080944"
"1477513377000","10696731927.436277"
"1477799675000","11249878180.956907"
"1478086843000","11530057099.22672"
"1478389556000","11216502491.964714"
"1478670087000","11488699930.959333"
"1478936493000","11440407488.494286"
"1479207998000","11382725310.168016"
"1479466520000","11922951933.424143"
"1479779545000","11762326653.55013"
"1480071336000","11686331998.41955"
"1480347594000","11709787926.746038"
"1480640771000","12062780278.948168"
"1480913863000","12208486779.054377"
"1481186389000","12243891904.476187"
"1481478334000","12289771623.854124"
"1481741017000","12443139894.279419"
"1482057686000","12665513810.493921"
"1482353231000","13216001835.524696"
"1482637216000","14235091204.952179"
"1482918820000","15366491216.80134"
"1483197968000","15323254896.174416"
"1483469645000","16431112523.204865"
"1483749103000","14348325190.85392"
"1484045451000","14548769949.71093"
"1484303538000","12573992229.738594"
"1484563366000","13314950960.60196"
"1484835226000","14288753539.47851"
"1485078004000","14974580504.619406"
"1485359964000","14326721349.693947"
"1485627331000","14799390421.78789"
"1485909562000","15573181571.575432"
"1486169361000","16387557190.745352"
"1486472565000","16891794093.919191"
"1486747162000","15617943606.289957"
"1487034711000","16020455555.639013"
"1487320939000","16778214456.11306"
"1487618648000","17105181120.25313"
"1487918726000","19406645692.210625"
"1488174580000","19221003436.426144"
"1488458422000","19888474500.97726"
"1488755228000","20620969024.21403"
"1489052148000","19018878670.747654"
"1489328260000","19129474945.15048"
"1489625312000","20341926852.141464"
"1489903811000","16310314829.744074"
"1490194562000","16938709113.044558"
"1490467033000","15254719295.87651"
"1490756734000","16814826168.671692"
"1491058803000","17814264778.41848"
"1491341675000","18477489626.450066"
"1491624229000","19369494865.091682"
"1491908522000","19659941154.22428"
"1492214673000","19341901864.4541"
"1492513521000","19744152486.835552"
"1492806198000","20254480211.91335"
"1493108859000","20537723210.453968"
"1493410528000","21573294751.224453"
"1493678777000","23419962075.660824"
"1493964759000","25753949584.367863"
"1494232778000","26769161918.361454"
"1494504904000","30471452824.840427"
"1494784281000","29126607401.624683"
"1495069501000","29528882349.479095"
"1495344463000","33612875902.927456"
"1495628679000","38400026817.57031"
"1495899140000","33807958963.21678"
"1496157407000","37456618562.4856"
"1496416712000","39525465384.05925"
"1496671666000","42516442955.38311"
"1496937333000","44881238275.08715"
"1497229019000","48947708840.27105"
"1497525952000","39017129051.48227"
"1497821621000","41074164333.6407"
"1498126176000","43254667981.45836"
"1498417191000","42335160927.76063"
"1498726718000","42044624785.532326"
"1499002234000","39955805442.38721"
"1499265417000","42086453168.229904"
"1499551902000","41634931451.497"
"1499799945000","38717013839.64209"
"1500074909000","35963717101.51147"
"1500365917000","36474818166.40562"
"1500632392000","45039757405.09097"
"1500895280000","45367555193.73876"
"1501181476000","42027602364.283936"
"1501461713000","44771741992.48953"
"1501752063000","44758139199.24047"
"1502015674000","52655161250.04047"
"1502293722000","54277809353.437706"
"1502611380000","67038673762.7304"
"1502920692000","71498097404.48082"
"1503189265000","68157051810.2761"
"1503538455000","68369128567.70721"
"1503899854000","70560348574.40208"
"1504190980000","78049071576.13753"
"1504448846000","75010454265.07867"
"1504685751000","73998578797.89255"
"1504937396000","71065827590.34311"
"1505205111000","71601507611.89534"
"1505437685000","54728487680.23648"
"1505685719000","62172953553.3677"
"1505991974000","64232661442.03623"
"1506263521000","61010027626.24694"
"1506573517000","69274189384.4791"
"1506849608000","71350297469.8575"
"1507119415000","70885588962.60408"
"1507420734000","72742853328.58147"
"1507676348000","80460820137.78831"
"1507976105000","93947856049.68733"
"1508223692000","93842573074.92192"
"1508478315000","94680990748.66966"
"1508733113000","99418537992.49963"
"1508977742000","94768187346.34663"
"1509311081000","100565138268.77905"
"1509602612000","113964143593.96556"
"1509919752000","125642824400.40218"
"1510220899000","121896007264.024"
"1510607178000","107253129752.42613"
"1510898894000","131959464968.16235"
"1511178673000","134069794325.89435"
"1511442013000","135872137488.0205"
"1511721752000","153411651183.25873"
"1511977984000","183992614664.71658"
"1512229108000","182917552637.8242"
"1512475035000","195555061904.43942"
"1512729498000","267489885701.9625"
"1512984438000","283325373158.4144"
