x,y
2405.447917,1314.97037
1410.130208,1161.070313
1261.6875,1220.361963
1462.463542,1252.818841
1079.380208,1201.108844
2919.510417,1369.344156
1774.046875,1067.674847
1462.203125,1254.625
3642.473958,1219.968553
3674.807292,1600.584906
2748.182292,1486.753521
2100.84375,1387.787097
3186.572917,1513.384106
2858.453125,1253.729927
1799.234375,1291.11875
1354.833333,1103.357576
3352.520833,1471.089041
1450.854167,1429.027027
2189.255208,1290.745223
2709.401042,1446.328671
2454.223958,879.902439
1666.536458,1172.856322
2181.723958,1148.006579
3913.395833,1216.577143
1837.119792,1381.924138
3855.927083,1522.828571
1527.78125,1372.738562
2200.052083,922.9808917
1764.166667,1283.154839
1666,1020.59375
2755.75,1338.383562
1434.640625,1310.470199
2883.026042,1413.432624
1368.791667,1456.934307
3423.213542,985.3481013
6316.098958,1500.762963
4945.25,1326.879699
2653.041667,1471.484277
1170.338542,1464.474026
2631.713542,1382.409639
1679.125,1404.115152
3300.760417,990.6294118
1380.635417,1606.96
3500.109375,1088.960227
1800.973958,1543.344371
2993.588542,1284.931818
2894.333333,1481.526667
1779.697917,1470.474684
2384.791667,1154.482759
1595.536458,1439.58125
7506.0625,1454.962963
3006.026042,1555.810458
5252.140625,1529.522581
4571.125,1547.895833
2373.442708,1681.74
2376.166667,1158.969325
1660.291667,1388.541667
3640.427083,1507.65
2275.885417,1720.133803
4303.989583,1896.1875
4506.453125,1605.878378
3243.973958,1739.062937
2595.203125,1277.361963
4628.203125,1671.055172
3144.1875,1718.744
2556.703125,1814.323077
5070.229167,1842.227273
2711.046875,1647.808642
4941.572917,1836.594203
4576.744792,1532.644928
8145.604167,2248.59292
3756.807292,1718.742647
5092.703125,1839.785714
8331.59375,2046.881119
6965.25,2050.622378
7382.270833,2294.190083
5687.239583,1691.719178
31843.46354,2168.555556
7056.291667,1811.372414
7360.401042,2185.227273
17050.95313,2202.088
3531.614583,2315.873874
4886.020833,2345.009524
3856.25,1953.27193
7415.067708,1973.084615
4279.859375,1819.716535
4240.692708,2011.896
4872.869792,1889.047945
2455.921875,1867.64375
2455.166667,2127.948148
2774.192708,1424.653409
2802.671875,1791.751592
2219.0625,1920.144928
3459.921875,1575.33557
5040.447917,1891.087248
4007.1875,2019.730496
5309.098958,2098.320513
2887.744792,2021.875912
8606.640625,2298.511278
3334.729167,2121.714286
3686.192708,2277.230769
5093.307292,2181.775362
4458.442708,2124.565517
6575.604167,2283.516129
7728.479167,2175.152174
4942.098958,2131.682927
4227.682292,2072.613333
9137.744792,2121.664063
5180.59375,2336.448819
6676.859375,2221.122581
12101.73958,2500.798319
7477.083333,2339.021898
8787.104167,2443.687943
4792.671875,2544.424242
7418.65625,1917.557047
2023.291667,1953.863014
5774.140625,2075.640845
1943.088542,1935.025806
17905.13021,1556.780822
25874.08854,1894.161491
34815.1875,1734.986207
55513.88542,2734.440299
8634.260417,2515.761905
11164.05208,2712.529412
6755.994792,2533.285714
21315.61979,2486.744681
11297.96354,2679.060811
32174.66667,2719.081481
13247.76563,2472.531034
5861.0625,2382.421053
6433.354167,2552.343284
8457.552083,2685.937063
19187.22917,2351.478528
22708.16146,2570.461988
28531.99479,2696.287879
50696.61458,2597.976378
20034.64583,2583.704
15410.21875,2337.892216
8687.578125,2568.917808
13794.11979,2127.969325
8511.848958,2364.592814
7366.46875,2417.128571
6904.90625,2380.652439
16197.25,2555.529915
15199.84375,2470.663866
36066.64063,2321.821656
26205.66667,2047.054422
3770.052083,2507.358779
59287.39583,2266.808219
3545.822917,2422.349693
8746.963542,2539.406015
3277.083333,2194.022599
10437.17708,2542.605634
17787.5625,2175.861842
9947.984375,2311.360465
27967.13542,1958.842697
3530.411458,2373.948052
7595.755208,2200.603659
2857.520833,2391.171233
10961.21875,2609.46281
3305.817708,1905.597315
8783.604167,2126.539568
6723.380208,1867.710526
7542.265625,2312.5
5784.328125,2068.378698
4374.296875,2371.58042
8105.552083,2367.471831
3482.666667,1786.143791
6706.729167,2368.401316
5399.421875,2252
6979.822917,2178.457516
6396.71875,2223.660131
4048.286458,2322.766423
3781.265625,2101.418182
3209.6875,1996.27972
6002.494792,2387.801471
3354.989583,2096.193333
6712.755208,1867.351648
10659.23438,2059.04
12732.84896,2130.92638
6491.125,2338.581081
3069.229167,1919.957831
11813.92708,2229.147436
2931.614583,1977.566038
6252.760417,2358.34965
3424.84375,2294.027211
5771.963542,2121.309677
10590.22917,2129.925926
7460.015625,1968.21831
7413.041667,2366.944056
3987.796875,2146.028169
8137.145833,2020.497041
3054.552083,2381.144928
13636.73958,2310.529851
9712.229167,2225.598485
10691.28646,2133.094203
10197.69792,2384.075758
6922.057292,2126.131944
4354.348958,2232.459259
3696.114583,2057.879747
3198.21875,2176.221429
2926.317708,2364.627737
5331.84375,2040.977099
4017.890625,2284.870504
4735.229167,2202.047619
4950.364583,2344.323308
2752.229167,2124.524194
2607.421875,2345.141791
2626.34375,1767.715909
3671.09375,2323.488
2978.375,2222.096552
5432.041667,1954.801205
4452.302083,2096.219858
8051.15625,1765.515337
3757.34375,2239.570423
3171.71875,1896.134969
3565.895833,2392.77931
2454.723958,2037.685535
5013.739583,2063.559211
6752.973958,2074.955975
5469.6875,1826.902098
10947.65104,2128.5125
6901.411458,2011.417219
14620.26042,2342.348485
3459.755208,2409.625899
7462.520833,2443.47541
3579.15625,2411.921986
8095.6875,2058
3790.104167,2374.503546
9390.541667,2058.087838
5796.192708,2323.5625
3196.973958,2332.848101
19192.49479,2300.812081
5836.1875,2144.349693
14788.85417,1915.78481
8316.5,2415.89916
5225.515625,2186.15625
5143.291667,2262.813008
3863.130208,2610.954128
3830.682292,2319.785714
2256.182292,1830.175
5526.260417,1541.854305
2346.005208,1842.189542
9039.052083,1613.210191
9626.317708,1861.72619
6058.578125,1770.460123
8637.697917,1684.871345
7069.677083,2096.772727
55396.53646,1657.789474
4404.041667,2127.900763
7689.651042,2064.742647
19412.48958,2100.487013
15170.41667,2415.41844
57095.88542,2063.911392
45391.21354,2326.435374
44439.16146,1686.994118
15085.13021,2494.084034
16004.45313,2353.611111
2487.786458,2390.408696
17504.66667,2511.567568
2106.125,2127
6794.703125,2289.389313
5324.442708,1722.846667
17572.73438,2258.992806
25440.38021,1453.433673
2885.088542,2044.2125
7352.989583,1952.601227
5996.885417,2133.826087
25097.16146,2289.491935
5534.213542,1776.986301
9537.375,2246.913669
8354.65625,1996.297101
20795.48958,2039
25088.78646,2030.730061
9715.40625,2199.785714
43691.01042,2211.695122
16037.9375,1857.657895
53737.5,2290.318841
32618.75,2392.476923
12080.86458,2502.968
21517.74479,2294.608696
17575.58333,2193.080537
11162.33333,2428.066667
4369.9375,2041.624113
37163.58333,2262.124031
14416.77604,1997.401408
23352.4375,2272.415584
10871.86979,2189.694611
22695.54167,2343.552
47763.32813,2285.5
5557.927083,1839.031847
18023.90625,2282.985915
1970.916667,2005.363014
8697.598958,2444.857143
10267.70313,2209.525926
26970.83854,1872.354286
13798.50521,2189.753165
24016.36458,1574.753086
38885.48958,2210.380645
2917.958333,1988.973154
12378.58333,2426.271318
5450.46875,2089.171598
6461.072917,2290.511628
6027.4375,2457.717742
24155.88542,1696.322785
49871.02083,2454
26213.50521,2087.314685
121958.5677,2007.319277
64133.36979,2094.496774
38354.32292,2431.432
20985.39063,2475.087591
11735.38542,2070.709402
10977.66667,2613.4
10893.55208,2440.672566
17705.33333,2369.092857
4620.239583,2224.51634
35427.5625,1764.232432
4439.135417,2030.34375
50230.13542,1684.766667
19875.27604,2270.362832
12840.16146,2209.687898
21856.22396,1901.647059
12822.51563,2309.920863
113429.6302,2237.954545
12838.39063,2288.857143
31119.25,2392.031847
13385.98958,1984.073529
18139.18229,2139.357143
8367.791667,2087.871622
18532.15104,1966.616279
47107.02604,1967.622517
54855.83333,2255.356688
65648.64063,2422.472973
42345.04688,2168.558442
41785.78125,2304.823129
35634.26042,2044.165414
28982.23958,2232.687943
61287.95313,1969.090323
49987.67708,2092.763975
40454.47917,2243.657895
28960.83333,2340.525
85296.97396,2298.675
49627.96354,1835.666667
64450.96354,2382.923077
80155.99479,2144.101911
101962.3333,2449.487603
69641.09896,2232.588235
58416.49479,2145.736842
57228.57292,2090.487179
33955.20313,1941.343511
44984.01563,2193.434211
38465.26042,1894.493421
28675.82813,2140.585714
22079.36979,2138.293333
36763.32813,1974.533784
42033.77083,2182.355263
46739.98958,1506
48783.73438,2007.190789
31041.40625,1812.949686
38019.00521,2199.246575
29097.50521,2184.2
63168.09375,1852.858974
100355.724,2078.61194
119663.6615,1747.924138
118226.1927,2203.659259
48225.13021,2138.241758
44230.09375,2187.320313
24308.14583,2190.6
33335.59375,2111.289474
22691.49479,2126.762295
15749.625,1271.427027
25911.14063,1973.082803
22732.19271,1606.380117
64518.71875,1814.622093
23567.53646,1985.485075
21177.22917,2073.636364
13326.11979,2036.0625
7266.651042,1632.941176
2351.276042,1891.418033
3588.229167,1709.758621
31103.71875,1651.838028
10230.45833,1806.656489
3181.6875,1770.518797
8255.78125,2143.923729
25905.96354,1417.409091
10389.15625,2056.398374
51626.5625,1815.941748
49991.875,2159.593407
3590.942708,1984.045455
4026.828125,2504.574713
4216.734375,2423.715789
3859.276042,1334.135294
1517.104167,1505.111111
2688.770833,1140.751634
1965.291667,1600.146497
1842.432292,1312.329114
2102.625,1456.792899
2458.114583,1640.314465
2119.770833,1662.236842
1575.848958,1661.993377
3906.776042,1023.291209
1196.890625,1832.096296
3476.109375,1290.629412
2333.78125,1714.181818
4249.286458,1758.993151
4346.760417,1858.925926
4089.125,1945.637584
6048.473958,1250.402439
2475.177083,1904.809859
6325.447917,1475.97973
2285.296875,1595.994048
5045.65625,1843.809524
2645.3125,1647.762195
4258.338542,1628.418182
2853.291667,1406.906475
2456.21875,1861.469231
2891.229167,1382.771277
2915.020833,1905.719512
25714.79167,2333.566667
2147.53125,1919.068493
6274.838542,2061.189781
13692.09375,1349.26875
6357.395833,1958.47651
4755.458333,1544.42069
2045.291667,1960.193333
2791.864583,1787.912281
2280.088542,1981.635135
3476.125,2021.965035
1822.276042,1477.960784
10372.66667,2020.302013
4891.083333,1559.699346
4016.489583,2211.507692
3943.484375,1537.899281
3544.026042,2105.270073
4781.390625,1636.606452
2480.28125,1872.357143
13744.42188,1739.583333
2520.484375,1973.12766
2809.239583,2227.878261
4240.338542,1387.375839
5274.791667,1949.290541
6752.213542,1413.62585
2216.072917,1980.761194
2536.645833,1808.993289
3061.15625,1677.092857
9737.109375,1814.376712
2399.927083,1490.375887
5370.109375,1956.352518
3926.921875,1411.885542
3586.625,1948.948529
2777.963542,2032.447761
1208.020833,1804.746667
2424.5625,1953.625954
5575.291667,1418.993151
4842.416667,1823.431373
4063.411458,2173.495798
5962.151042,1797.727273
2414.296875,1821.091549
3417.21875,1618.248366
8247.453125,1627.853503
1881.505208,1392.604167
2539.703125,1675.166667
3135.84375,1763.384
2394.385417,1732.308642
3038.223958,1885.618705
3541.041667,1725.952703
4049.958333,1803.813793
1907.098958,1378.092715
9508.359375,1783.16129
1920.369792,1564.025806
3131.395833,1775.630872
5090.895833,1863.583333
6042.291667,1844.679245
6130.833333,2023.26087
3120.90625,1622.76259
11850.89063,1824.266667
2599.447917,1521.51634
3194.46875,1822.477124
1859.578125,1612.85443
3679.015625,1838.962687
2095.96875,1671.230769
4408.760417,1298.19883
3680.78125,1688.852941
4050.635417,1744.2
4196.640625,1852.633333
1624.171875,2020.330986
11629.56771,1803.296774
3376.875,2031.140741
2996.182292,1929.778689
63213.84375,1961.992537
6020.901042,1668.333333
7010.192708,1965.55
4246.286458,1959.804348
3100.833333,1765.058442
2452.807292,2119.208
10049.40625,1379.047945
3578.5625,1469.646067
2234.776042,1493.519481
5248.40625,1939.938356
18850.82813,2329.388889
7893.036458,1792.69697
2101.979167,1679.032895
4437.760417,1498.224638
6557.354167,1755.490066
4209.322917,1703.594203
5053.036458,2083.29661
5424.776042,1813.047297
3312.854167,1865.707317
2714.255208,2313.66129
11773.02083,1630.298387
2945.494792,2065.039683
11446.95833,1452.883117
1808.776042,1655.38125
2965.526042,1928.821918
4250.078125,1835.367647
3127.833333,2118.992424
5868.411458,1233.716981
2686.833333,1787.608108
6512.484375,1678.47482
2274.03125,1850.648649
6613.583333,1572.52809
2027.171875,1727.82069
2339.4375,1638.113208
2818.78125,1255.335404
3245.911458,1783.732877
6186.8125,1650.319728
1438.46875,1888.204225
4012.385417,1978.564626
2744.973958,1757.980392
7061.645833,1884.632653
9097.447917,1379.194805
5086.864583,1850.524823
6128.682292,1561.917808
3724.614583,2101.682171
4128.182292,1696.284024
1836.911458,1778.051948
2612.677083,1749.710692
1556.807292,1336.949367
2865.34375,1906.540146
4310.53125,1590.513158
4870.96875,1814.746479
2481.53125,1735.519231
