,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
LSTMSimpleLayers_2,0.8908879049172687,0.9042358525477838,0.8908879049172687,0.8954385255770132,0.859940513007633,0.8908879049172687,0.8908879049172687,0.875589753166402,0.8908879049172687,0.8877442958780132
LSTMSimpleLayersMemPos_2,0.8858657655558145,0.9169568226008652,0.8858657655558145,0.8991758435072188,0.8447640463973163,0.8858657655558145,0.8858657655558145,0.866259514479734,0.8858657655558145,0.8805260917714679
xgBoost_2,0.9469354462829176,0.9499944181093684,0.9469354462829176,0.9474130665045672,0.9346845135788948,0.9469354462829176,0.9469354462829176,0.941517127875634,0.9469354462829176,0.9464766253535511
xgBoostMemPos_2,0.9469354462829176,0.9499944181093684,0.9469354462829176,0.9474130665045672,0.9346845135788948,0.9469354462829176,0.9469354462829176,0.941517127875634,0.9469354462829176,0.9464766253535511
xgBoostLSTM0LayerSimpleLayers_2,0.8941971568398974,0.881575552463723,0.8941971568398974,0.9026350472742136,0.9021523484252172,0.8941971568398974,0.8941971568398974,0.8886712161357857,0.8941971568398973,0.895581532152277
xgBoostLSTM0Layer_2,0.8950244698205546,0.8823688415725511,0.8950244698205546,0.9027484261233164,0.9021377062387004,0.8950244698205546,0.8950244698205546,0.8893841590913923,0.8950244698205546,0.8963432297108397
LSTMSimpleLayers_4,0.7595432300163132,0.5922781423322102,0.7595432300163132,0.7441537626820997,0.546500753663591,0.7595432300163132,0.7595432300163132,0.5409215335632476,0.7595432300163132,0.7349397797439701
LSTMSimpleLayersMemPos_4,0.8043113493358192,0.6790848694474824,0.8043113493358192,0.7808178756882744,0.5719042301809545,0.8043113493358192,0.8043113493358192,0.6081057727260835,0.8043113493358192,0.7851857138910089
xgBoost_4,0.7971335353064554,0.598484881776865,0.7971335353064554,0.7898843366146638,0.5833429967832202,0.7971335353064554,0.7971335353064554,0.5849905530809073,0.7971335353064554,0.7893466059439861
xgBoostMemPos_4,0.7971335353064554,0.598484881776865,0.7971335353064554,0.7898843366146638,0.5833429967832202,0.7971335353064554,0.7971335353064554,0.5849905530809073,0.7971335353064554,0.7893466059439861
xgBoostLSTM0LayerSimpleLayers_4,0.8020508040083897,0.6501089303701298,0.8020508040083897,0.8217665482165343,0.6658895050156304,0.8020508040083897,0.8020508040083897,0.6531339218433649,0.8020508040083897,0.8088750544994661
xgBoostLSTM0Layer_4,0.8258914006059194,0.6756536826245411,0.8258914006059194,0.8312858773932307,0.6888381398308628,0.8258914006059194,0.8258914006059194,0.6797569442207152,0.8258914006059194,0.8272679437448927
LSTMSimpleLayers_6,0.7317292006525286,0.3759309146577232,0.7317292006525286,0.6854046144281121,0.3665121677483116,0.7317292006525286,0.7317292006525286,0.32174091192858634,0.7317292006525286,0.6925555714175182
LSTMSimpleLayersMemPos_6,0.6985551153577255,0.3451628345743349,0.6985551153577255,0.6754527886636628,0.3642773689273257,0.6985551153577255,0.6985551153577255,0.2829428704500197,0.6985551153577255,0.6706957398392549
xgBoost_6,0.7736425075739921,0.44294004311202795,0.7736425075739921,0.7627087898056469,0.40344044489934777,0.7736425075739921,0.7736425075739921,0.4010298368914549,0.7736425075739921,0.7580795053532365
xgBoostMemPos_6,0.7736425075739921,0.44294004311202795,0.7736425075739921,0.7627087898056469,0.40344044489934777,0.7736425075739921,0.7736425075739921,0.4010298368914549,0.7736425075739921,0.7580795053532365
xgBoostLSTM0LayerSimpleLayers_6,0.6681193195059427,0.3879832312201186,0.6681193195059427,0.7387675622369193,0.4247835426102679,0.6681193195059427,0.6681193195059427,0.36564539040881777,0.6681193195059427,0.683749158910796
xgBoostLSTM0Layer_6,0.6249825215567467,0.3799084999378719,0.6249825215567467,0.699545141721177,0.3924574166684102,0.6249825215567467,0.6249825215567467,0.31833951073127625,0.6249825215567467,0.6301452816399737
LSTMSimpleLayers_8,0.7354579352132371,0.4465763299379439,0.7354579352132371,0.6985811939430756,0.34705090637796365,0.7354579352132371,0.7354579352132371,0.3746525243367428,0.7354579352132371,0.7077454026893794
LSTMSimpleLayersMemPos_8,0.6789326497319972,0.22886839163036385,0.6789326497319972,0.5967410767165358,0.19196142751354306,0.6789326497319972,0.6789326497319972,0.1895388194166233,0.6789326497319972,0.6259941397834363
xgBoost_8,0.7483919832206944,0.306965513656688,0.7483919832206944,0.7209458597973929,0.2849310020861869,0.7483919832206944,0.7483919832206944,0.2790731786663575,0.7483919832206944,0.7248862947187202
xgBoostMemPos_8,0.7483919832206944,0.306965513656688,0.7483919832206944,0.7209458597973929,0.2849310020861869,0.7483919832206944,0.7483919832206944,0.2790731786663575,0.7483919832206944,0.7248862947187202
xgBoostLSTM0LayerSimpleLayers_8,0.6850850617571662,0.3705299786978558,0.6850850617571662,0.7223753051185872,0.3426966435772699,0.6850850617571662,0.6850850617571662,0.3249672511633035,0.6850850617571662,0.6835067317706378
xgBoostLSTM0Layer_8,0.7173735725938009,0.3640317383226274,0.7173735725938009,0.7224220787424719,0.3486077964327801,0.7173735725938009,0.7173735725938009,0.3375743873901162,0.7173735725938009,0.7074797248089668
