,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
LSTMSimpleLayers_2,0.9283672916307374,0.9457640987658524,0.9283672916307374,0.9334879622122196,0.8995654906514596,0.9283672916307374,0.9283672916307374,0.9170777883174724,0.9283672916307374,0.926419057977138
LSTMSimpleLayersMemPos_2,0.9223558106876248,0.9337147812942752,0.9223558106876248,0.9253595629315036,0.8958974052930855,0.9223558106876248,0.9223558106876248,0.9107812514132918,0.9223558106876248,0.920592253056818
xgBoost_2,0.9693513020769174,0.9697193461016584,0.9693513020769174,0.9693761190129628,0.9624846811821616,0.9693513020769174,0.9693513020769174,0.9659431599818464,0.9693513020769174,0.969232388707868
xgBoostMemPos_2,0.9693513020769174,0.9697193461016584,0.9693513020769174,0.9693761190129628,0.9624846811821616,0.9693513020769174,0.9693513020769174,0.9659431599818464,0.9693513020769174,0.969232388707868
xgBoostLSTM0LayerSimpleLayers_2,0.8878513883071768,0.8736657278377058,0.8878513883071768,0.9039636776029047,0.9036555448710092,0.8878513883071768,0.8878513883071768,0.8819200046890177,0.8878513883071768,0.8899997788778962
xgBoostLSTM0Layer_2,0.8970287516322156,0.8823539222873242,0.8970287516322156,0.9101300770516276,0.9106863672412928,0.8970287516322156,0.8970287516322156,0.8911014144620959,0.8970287516322156,0.8988580607699393
LSTMSimpleLayers_4,0.8393037522481459,0.7299171573933103,0.8393037522481459,0.8544662430756441,0.7473787915092555,0.8393037522481459,0.8393037522481459,0.6835898095524029,0.8393037522481459,0.8286498650023666
LSTMSimpleLayersMemPos_4,0.854886791987977,0.6997199110601436,0.854886791987977,0.8513443177738048,0.6468106677318606,0.854886791987977,0.854886791987977,0.6647783937514535,0.854886791987977,0.8468140057153419
xgBoost_4,0.8868043065855281,0.7374807278607037,0.8868043065855281,0.8999140285592521,0.7991800653311331,0.8868043065855281,0.8868043065855281,0.7448421168679815,0.886804306585528,0.8886135681228429
xgBoostMemPos_4,0.8868043065855281,0.7374807278607037,0.8868043065855281,0.8999140285592521,0.7991800653311331,0.8868043065855281,0.8868043065855281,0.7448421168679815,0.886804306585528,0.8886135681228429
xgBoostLSTM0LayerSimpleLayers_4,0.8242504126733844,0.7029862633313778,0.8242504126733844,0.8748993788465286,0.8131254987425277,0.8242504126733844,0.8242504126733844,0.7226410277467065,0.8242504126733844,0.8374770524945859
xgBoostLSTM0Layer_4,0.8211338047254182,0.658791087593089,0.8211338047254182,0.8627763957284137,0.7067359874639969,0.8211338047254182,0.8211338047254182,0.6677922157822218,0.8211338047254182,0.8330203959491874
LSTMSimpleLayers_6,0.8395993988519057,0.574214563322073,0.8395993988519057,0.8252119412964666,0.5374011784512962,0.8395993988519057,0.8395993988519057,0.5434194720972895,0.8395993988519057,0.8245802739400218
LSTMSimpleLayersMemPos_6,0.8478405479317056,0.6531370076435218,0.8478405479317056,0.8423377916670348,0.6048538122547295,0.8478405479317056,0.8478405479317056,0.6002217084810121,0.8478405479317056,0.828685745544149
xgBoost_6,0.8627460642045874,0.6469461438826921,0.8627460642045874,0.8757159250286388,0.6762207186676165,0.8627460642045874,0.8627460642045874,0.6442176729623951,0.8627460642045874,0.8628943882677469
xgBoostMemPos_6,0.8627460642045874,0.6469461438826921,0.8627460642045874,0.8757159250286388,0.6762207186676165,0.8627460642045874,0.8627460642045874,0.6442176729623951,0.8627460642045874,0.8628943882677469
xgBoostLSTM0LayerSimpleLayers_6,0.7716992288551086,0.5665917511831258,0.7716992288551086,0.8308150085184433,0.614899792908812,0.7716992288551086,0.7716992288551086,0.5628389497426591,0.7716992288551086,0.7844413873034389
xgBoostLSTM0Layer_6,0.8232526053856957,0.6631158916855205,0.8232526053856957,0.8514323646558999,0.7785899625498193,0.8232526053856957,0.8232526053856957,0.6999927396919828,0.8232526053856958,0.8316276954874336
LSTMSimpleLayers_8,0.7485402448939368,0.3737443006637394,0.7485402448939368,0.7196364966235415,0.42374762474656574,0.7485402448939368,0.7485402448939368,0.3374390912123218,0.7485402448939368,0.7182439745681729
LSTMSimpleLayersMemPos_8,0.765613836261056,0.5177443012730322,0.765613836261056,0.7574979624771926,0.5013146485442628,0.765613836261056,0.765613836261056,0.4137960227587133,0.765613836261056,0.7334005429993434
xgBoost_8,0.8388726009509966,0.5121521595085913,0.8388726009509966,0.8522146131878274,0.5522211465592917,0.8388726009509966,0.8388726009509966,0.5026332325661691,0.8388726009509966,0.8408931635991309
xgBoostMemPos_8,0.8388726009509966,0.5121521595085913,0.8388726009509966,0.8522146131878274,0.5522211465592917,0.8388726009509966,0.8388726009509966,0.5026332325661691,0.8388726009509966,0.8408931635991309
xgBoostLSTM0LayerSimpleLayers_8,0.7700854911429205,0.4840498358235213,0.7700854911429205,0.8151634812168588,0.5337889151077914,0.7700854911429205,0.7700854911429205,0.4623090628731091,0.7700854911429206,0.7775607333764534
xgBoostLSTM0Layer_8,0.8297075562344478,0.513098413349959,0.8297075562344478,0.8414505744117288,0.5616738752325541,0.8297075562344478,0.8297075562344478,0.5144922029052699,0.8297075562344478,0.8307951856491772
