,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
xgBoostLSTM0Layer_2,0.8490928047032248,0.8637815728568106,0.8490928047032248,0.8660061213486643,0.8518932920954478,0.8490928047032248,0.8490928047032248,0.848179423046753,0.8490928047032248,0.847853391920612
xgBoostLSTM1Layer_2,0.844451845523393,0.849442887753424,0.844451845523393,0.8508065449045842,0.8461199460138509,0.844451845523393,0.844451845523393,0.8442406394973407,0.844451845523393,0.8440818404718543
xgBoostLSTM2Layer_2,0.8127253507870082,0.8168825360780654,0.8127253507870082,0.8180971660102935,0.8142780364988961,0.8127253507870082,0.8127253507870082,0.8125144859048823,0.8127253507870082,0.8123404040160115
xgBoostLSTM3Layer_2,0.823614590422682,0.8282400803211966,0.823614590422682,0.8295274073497205,0.8252410281079995,0.823614590422682,0.823614590422682,0.8233870098812764,0.823614590422682,0.8232114818477275
xgBoostLSTM4Layer_2,0.8161137578013004,0.8195539309264784,0.8161137578013004,0.8206833284222443,0.8175246043972333,0.8161137578013004,0.8161137578013004,0.8159661209036508,0.8161137578013004,0.8158218050814086
xgBoostLSTM5Layer_2,0.8147526028468411,0.8178788393248604,0.8147526028468411,0.8189640543114205,0.8160990128263914,0.8147526028468411,0.8147526028468411,0.8146269462167068,0.8147526028468411,0.8144933224809912
xgBoostLSTM6Layer_2,0.8136593347717169,0.8193327756182934,0.8136593347717169,0.8207183445158096,0.8154705194993057,0.8136593347717169,0.8136593347717169,0.8133167184857759,0.8136593347717169,0.8130952946768459
xgBoostLSTM7Layer_2,0.8119361705208591,0.8182908678408287,0.8119361705208591,0.8197423289895306,0.8138547634228176,0.8119361705208591,0.8119361705208591,0.8115239913100332,0.8119361705208591,0.8112799638596231
xgBoostLSTM0Layer_4,0.7978105677753805,0.7270863715869951,0.7978105677753805,0.7990651985553736,0.7216908309926793,0.7978105677753805,0.7978105677753805,0.7171261105463468,0.7978105677753804,0.7940139444862889
xgBoostLSTM1Layer_4,0.6731635268393692,0.5475092610841024,0.6731635268393692,0.6805177088648905,0.5406296926854588,0.6731635268393692,0.6731635268393692,0.4974958595947209,0.6731635268393692,0.6453392542269288
xgBoostLSTM2Layer_4,0.6745753630953243,0.5687071639390175,0.6745753630953243,0.6964584286729792,0.5391847006548396,0.6745753630953243,0.6745753630953243,0.4938459573613489,0.6745753630953243,0.6453753428110369
xgBoostLSTM3Layer_4,0.6753211022459057,0.5675886209268904,0.6753211022459057,0.6915811630944405,0.5300391719819589,0.6753211022459057,0.6753211022459057,0.4802589004707687,0.6753211022459057,0.6384404336567565
xgBoostLSTM4Layer_4,0.6727942773570426,0.5535395889155924,0.6727942773570426,0.6818461734414901,0.5273396914649608,0.6727942773570426,0.6727942773570426,0.4777329952646177,0.6727942773570426,0.635963951885585
xgBoostLSTM5Layer_4,0.6790280774410287,0.5578515514815452,0.6790280774410287,0.6840457920510133,0.5298447276579066,0.6790280774410287,0.6790280774410287,0.4825430325034528,0.6790280774410287,0.6412903518386286
xgBoostLSTM6Layer_4,0.6820037938574263,0.5538694711291892,0.6820037938574263,0.6748085122292139,0.5289154063552887,0.6820037938574263,0.6820037938574263,0.4828280660589545,0.6820037938574263,0.6401513404050991
