,acc,prec_macro,prec_micro,prec_wht,recall_macro,recall_micro,recall_wht,f1_macro,f1_micro,f1_wht
MLPSimpleLayers_2,0.8922722673109886,0.9197709176589808,0.8922722673109886,0.9074576819522572,0.8712930667389862,0.8922722673109886,0.8922722673109886,0.8837182711179933,0.8922722673109886,0.8890095236456436
AdvSimpleLayers_2,0.8984573446502695,0.9235210564722608,0.8984573446502695,0.9118950661307136,0.8787784887466428,0.8984573446502695,0.8984573446502695,0.8908047509905257,0.8984573446502695,0.8956545575972625
WhtSimpleLayers_2,0.8990459079363112,0.923802560166116,0.8990459079363112,0.9122696143140068,0.8795177878084539,0.8990459079363112,0.8990459079363112,0.8914854474448262,0.8990459079363112,0.8962909226263639
QVKSimpleLayers_2,0.8810379365177705,0.8939021829399945,0.8810379365177705,0.8870773192337222,0.8647779126692465,0.8810379365177705,0.8810379365177705,0.87363747219295,0.8810379365177705,0.8787679387351559
LSTMSimpleLayers_2,0.8945955434401007,0.9062403522776732,0.8945955434401007,0.8997616214876143,0.8799955583222373,0.8945955434401007,0.8945955434401007,0.8884531154461708,0.8945955434401007,0.892844656854486
TransformerSimpleLayers_2,0.8704747743840737,0.8831939491695264,0.8704747743840737,0.8765667957602769,0.8534114900003581,0.8704747743840737,0.8704747743840737,0.8622118986104987,0.8704747743840737,0.8678728534751069
rotationForest_2,0.9227226731098858,0.9251397511082788,0.9227226731098858,0.9233198862650029,0.9157323122345492,0.9227226731098858,0.9227226731098858,0.9196582796952926,0.9227226731098858,0.9222907352414652
randomForest_2,0.9475146108254342,0.9536672428515656,0.9475146108254342,0.9493866928318436,0.9396611850371994,0.9475146108254342,0.9475146108254342,0.9452248261946103,0.9475146108254342,0.9471037424453871
xgBoost_2,0.9492906263552444,0.9554460081178666,0.9492906263552444,0.9511503014397854,0.9415528093767852,0.9492906263552444,0.9492906263552444,0.9470867104271132,0.9492906263552444,0.9488984597820476
lightGBM_2,0.948103174111476,0.9542063654315428,0.948103174111476,0.9499496409909328,0.9403184878638838,0.948103174111476,0.948103174111476,0.9458459820599242,0.948103174111476,0.9477008706120996
